result_key,surface_power [wh],runtime [sec]
random_squares_small_20_c1m,18847.014000000017,1.14
random_squares_small_20_c2s,15825.0,64.26
random_squares_small_20_c2c,12451.0,64.26
random_squares_small_20_c2m,15838.702000000003,64.26
random_squares_small_25_c1s,16175.0,1.15
random_squares_small_25_c1c,12524.0,1.15
random_squares_small_25_c1m,18223.320000000003,1.15
random_squares_small_25_c2s,15041.0,64.63
random_squares_small_25_c2c,11093.0,64.63
random_squares_small_25_c2m,15060.789000000002,64.63
random_squares_small_30_c1s,15305.0,1.19
random_squares_small_30_c1c,11988.0,1.19
random_squares_small_30_c1m,17722.866,1.19
random_squares_small_30_c2s,14049.0,66.08
random_squares_small_30_c2c,10294.0,66.08
random_squares_small_30_c2m,14072.169999999996,66.08
random_squares_small_35_c1s,14439.0,1.18
random_squares_small_35_c1c,10977.0,1.18
random_squares_small_35_c1m,17235.315,1.18
random_squares_small_35_c2s,13009.0,65.72
random_squares_small_35_c2c,9517.0,65.72
random_squares_small_35_c2m,13023.872000000001,65.72
random_squares_small_40_c1s,13450.0,1.29
random_squares_small_40_c1c,10222.0,1.29
random_squares_small_40_c1m,16331.395000000011,1.29
random_squares_small_40_c2s,11953.0,64.65
random_squares_small_40_c2c,8752.0,64.65
random_squares_small_40_c2m,11971.838000000002,64.65
random_squares_small_45_c1s,12395.0,1.18
random_squares_small_45_c1c,9478.0,1.18
random_squares_small_45_c1m,14979.252000000006,1.18
random_squares_small_45_c2s,11074.0,64.56
random_squares_small_45_c2c,8124.000000000001,64.56
random_squares_small_45_c2m,11105.476000000004,64.56
random_squares_small_50_c1s,11423.0,1.16
random_squares_small_50_c1c,8759.0,1.16
random_squares_small_50_c1m,13767.492000000017,1.16
random_squares_small_50_c2s,10051.0,64.34
random_squares_small_50_c2c,7367.0,64.34
random_squares_small_50_c2m,10066.46,64.34
random_squares_small_55_c1s,10136.0,1.16
random_squares_small_55_c1c,7935.0,1.16
random_squares_small_55_c1m,12544.637999999984,1.16
random_squares_small_55_c2s,8983.0,64.75
random_squares_small_55_c2c,6615.0,64.75
random_squares_small_55_c2m,9023.398999999996,64.75
random_squares_small_60_c1s,8930.0,1.15
random_squares_small_60_c1c,6549.0,1.15
random_squares_small_60_c1m,11758.146000000004,1.15
random_squares_small_60_c2s,7915.0,64.24
random_squares_small_60_c2c,5860.0,64.24
random_squares_small_60_c2m,7956.860999999997,64.24
random_squares_small_65_c1s,7577.0,1.13
random_squares_small_65_c1c,5539.0,1.13
random_squares_small_65_c1m,10499.97599999999,1.13
random_squares_small_65_c2s,7099.0,64.26
random_squares_small_65_c2c,5243.0,64.26
random_squares_small_65_c2m,7125.408999999999,64.26
random_squares_small_70_c1s,6550.0,1.18
random_squares_small_70_c1c,4805.0,1.18
random_squares_small_70_c1m,9631.986000000015,1.18
random_squares_small_70_c2s,6106.0,64.09
random_squares_small_70_c2c,4503.0,64.09
random_squares_small_70_c2m,6085.779,64.09
random_squares_small_75_c1s,5485.0,1.14
random_squares_small_75_c1c,4056.0,1.14
random_squares_small_75_c1m,7708.638000000002,1.14
random_squares_small_75_c2s,5093.0,64.1
random_squares_small_75_c2c,3763.0,64.1
random_squares_small_75_c2m,5079.0,64.1
random_squares_small_80_c1s,4475.0,1.13
random_squares_small_80_c1c,3323.0,1.13
random_squares_small_80_c1m,6544.140000000012,1.13
random_squares_small_80_c2s,4085.0,64.16
random_squares_small_80_c2c,3027.0,64.16
random_squares_small_80_c2m,4078.6189999999997,64.16
random_squares_small_85_c1s,3471.0,1.15
random_squares_small_85_c1c,2596.0,1.15
random_squares_small_85_c1m,5531.730999999999,1.15
random_squares_small_85_c2s,3285.0,64.08
random_squares_small_85_c2c,2446.0,64.08
random_squares_small_85_c2m,3283.8679999999986,64.08
random_squares_small_90_c1s,2474.0,1.14
random_squares_small_90_c1c,1874.0,1.14
random_squares_small_90_c1m,4089.5239999999953,1.14
random_squares_small_90_c2s,2314.0,64.24
random_squares_small_90_c2c,1728.0,64.24
random_squares_small_90_c2m,2314.6029999999996,64.24
random_squares_large_10_c1s,18861.0,1.18
random_squares_large_10_c1c,14646.0,1.18
random_squares_large_10_c1m,19446.98200000001,1.18
random_squares_large_10_c2s,17373.0,64.41
random_squares_large_10_c2c,13718.0,64.41
random_squares_large_10_c2m,17707.412999999986,64.41
random_squares_large_15_c1s,17995.0,1.14
random_squares_large_15_c1c,14272.0,1.14
random_squares_large_15_c1m,19175.493000000017,1.14
random_squares_large_15_c2s,16569.0,64.11
random_squares_large_15_c2c,13219.0,64.11
random_squares_large_15_c2m,17207.644999999993,64.11
random_squares_large_20_c1s,17071.0,1.14
random_squares_large_20_c1c,13545.0,1.14
random_squares_large_20_c1m,18768.84800000001,1.14
random_squares_large_20_c2s,15836.0,64.02
random_squares_large_20_c2c,12694.0,64.02
random_squares_large_20_c2m,16514.865999999995,64.02
random_squares_large_25_c1s,16123.999999999998,1.15
random_squares_large_25_c1c,12745.0,1.15
random_squares_large_25_c1m,18374.512000000006,1.15
random_squares_large_25_c2s,14877.0,64.21
random_squares_large_25_c2c,11270.0,64.21
random_squares_large_25_c2m,15756.397999999996,64.21
random_squares_large_30_c1s,15338.0,1.16
random_squares_large_30_c1c,11603.0,1.16
random_squares_large_30_c1m,17914.778000000002,1.16
random_squares_large_30_c2s,13883.0,64.25
random_squares_large_30_c2c,10379.0,64.25
random_squares_large_30_c2m,14759.982000000004,64.25
random_squares_large_35_c1s,14109.0,1.18
random_squares_large_35_c1c,11325.0,1.18
random_squares_large_35_c1m,17144.572,1.18
random_squares_large_35_c2s,13041.0,64.16
random_squares_large_35_c2c,9939.0,64.16
random_squares_large_35_c2m,14029.473,64.16
random_squares_large_40_c1s,13168.0,1.18
random_squares_large_40_c1c,10200.0,1.18
random_squares_large_40_c1m,16520.622999999992,1.18
random_squares_large_40_c2s,12000.0,63.99
random_squares_large_40_c2c,8777.0,63.99
random_squares_large_40_c2m,12901.271000000004,63.99
random_squares_large_45_c1s,12033.0,1.14
random_squares_large_45_c1c,8867.0,1.14
random_squares_large_45_c1m,15623.668000000009,1.14
random_squares_large_45_c2s,11149.0,64.08
random_squares_large_45_c2c,8162.000000000001,64.08
random_squares_large_45_c2m,12171.401000000009,64.08
random_squares_large_50_c1s,10938.0,1.14
random_squares_large_50_c1c,8146.000000000001,1.14
random_squares_large_50_c1m,14502.37000000001,1.14
random_squares_large_50_c2s,10085.0,64.0
random_squares_large_50_c2c,7423.0,64.0
random_squares_large_50_c2m,11154.012999999995,64.0
random_squares_large_55_c1s,9879.0,1.12
random_squares_large_55_c1c,7255.0,1.12
random_squares_large_55_c1m,13373.822999999986,1.12
random_squares_large_55_c2s,9229.0,64.25
random_squares_large_55_c2c,6762.0,64.25
random_squares_large_55_c2m,10182.22,64.25
random_squares_large_60_c1s,8847.0,1.16
random_squares_large_60_c1c,6534.0,1.16
random_squares_large_60_c1m,12270.70299999998,1.16
random_squares_large_60_c2s,8183.999999999999,63.98
random_squares_large_60_c2c,6029.0,63.98
random_squares_large_60_c2m,9126.252000000004,63.98
random_squares_large_65_c1s,7836.0,1.18
random_squares_large_65_c1c,5816.0,1.18
random_squares_large_65_c1m,11225.879999999992,1.18
random_squares_large_65_c2s,7134.0,64.12
random_squares_large_65_c2c,5275.0,64.12
random_squares_large_65_c2m,8034.8049999999985,64.12
random_squares_large_70_c1s,6813.0,1.17
random_squares_large_70_c1c,5030.0,1.17
random_squares_large_70_c1m,9956.484000000008,1.17
random_squares_large_70_c2s,6291.0,64.18
random_squares_large_70_c2c,4632.0,64.18
random_squares_large_70_c2m,6887.5199999999995,64.18
random_squares_large_75_c1s,5788.0,1.16
random_squares_large_75_c1c,4314.0,1.16
random_squares_large_75_c1m,8430.027999999997,1.16
random_squares_large_75_c2s,5267.0,64.11
random_squares_large_75_c2c,3912.0,64.11
random_squares_large_75_c2m,5633.477999999997,64.11
random_squares_large_80_c1s,4779.0,1.15
random_squares_large_80_c1c,3601.0,1.15
random_squares_large_80_c1m,6794.339999999993,1.15
random_squares_large_80_c2s,4451.0,64.05
random_squares_large_80_c2c,3335.0,64.05
random_squares_large_80_c2m,4793.168,64.05
random_squares_large_85_c1s,3822.0,1.13
random_squares_large_85_c1c,2894.0,1.13
random_squares_large_85_c1m,5814.897999999998,1.13
random_squares_large_85_c2s,3453.0,64.22
random_squares_large_85_c2c,2608.0,64.22
random_squares_large_85_c2m,3698.599999999999,64.22
random_squares_large_90_c1s,2848.0,1.16
random_squares_large_90_c1c,2187.0,1.16
random_squares_large_90_c1m,4413.739999999999,1.16
random_squares_large_90_c2s,2664.0,64.0
random_squares_large_90_c2c,2024.0,64.0
random_squares_large_90_c2m,2805.4100000000008,64.0
organic_10_c1s,17203.0,1.17
organic_10_c1c,14705.0,1.17
organic_10_c1m,18976.32100000001,1.17
organic_10_c2s,15126.0,63.88
organic_10_c2c,13074.0,63.88
organic_10_c2m,15423.56199999999,63.88
organic_15_c1s,15396.0,1.17
organic_15_c1c,12702.0,1.17
organic_15_c1m,18330.828000000012,1.17
organic_15_c2s,13660.0,63.99
organic_15_c2c,11528.0,63.99
organic_15_c2m,14504.918999999989,63.99
organic_20_c1s,14166.0,1.19
organic_20_c1c,11165.0,1.19
organic_20_c1m,17737.276,1.19
organic_20_c2s,12879.0,64.41
organic_20_c2c,10272.0,64.41
organic_20_c2m,14122.509999999987,64.41
organic_25_a1,26322.23,0.02
organic_25_a2,17585.44,0.25
organic_25_a3,21829.02,1.31
organic_25_a4,23776.08,1.27
organic_25_b1,22577.89,1.06
organic_25_b2,22441.19,101.37
organic_25_c1s,13288.0,1.28
organic_25_c1c,10558.0,1.28
organic_25_c1m,16950.653999999995,1.28
organic_25_c2s,12099.0,64.23
organic_25_c2c,9620.0,64.23
organic_25_c2m,13655.88099999999,64.23
organic_30_a1,10528.89,0.02
organic_30_a2,15793.34,0.16
organic_30_a3,20320.76,1.31
organic_30_a4,23163.56,1.27
organic_30_b1,21997.86,1.06
organic_30_b2,21527.82,77.75
organic_30_c1s,12206.0,1.28
organic_30_c1c,9858.0,1.28
organic_30_c1m,16512.547,1.28
organic_30_c2s,11491.0,63.93
organic_30_c2c,9303.0,63.93
organic_30_c2m,13042.560999999996,63.93
organic_35_a1,26322.23,0.02
organic_35_a2,12481.12,0.17
organic_35_a3,19678.5,1.29
organic_35_a4,22169.9,1.27
organic_35_b1,20588.06,1.07
organic_35_b2,20367.26,77.7
organic_35_c1s,11768.0,1.25
organic_35_c1c,9268.0,1.25
organic_35_c1m,15450.773999999996,1.25
organic_35_c2s,10756.0,64.23
organic_35_c2c,8570.0,64.23
organic_35_c2m,12419.241999999991,64.23
organic_40_a1,8896.91,0.02
organic_40_a2,13253.24,0.16
organic_40_a3,17435.32,1.29
organic_40_a4,21791.65,1.27
organic_40_b1,19891.46,1.06
organic_40_b2,19383.22,77.78
organic_40_c1s,11728.0,1.23
organic_40_c1c,9701.0,1.23
organic_40_c1m,14923.117999999995,1.23
organic_40_c2s,10457.0,64.01
organic_40_c2c,8598.0,64.01
organic_40_c2m,11742.531999999996,64.01
organic_45_a1,8080.92,0.02
organic_45_a2,12641.25,0.16
organic_45_a3,16654.34,1.28
organic_45_a4,20485.01,1.27
organic_45_b1,18287.37,1.07
organic_45_b2,18070.21,77.94
organic_45_c1s,10948.0,1.27
organic_45_c1c,7845.0,1.27
organic_45_c1m,13712.276,1.27
organic_45_c2s,9360.0,64.03
organic_45_c2c,6888.0,64.03
organic_45_c2m,10915.461999999998,64.03
organic_50_a1,7264.94,0.02
organic_50_a2,8853.04,0.16
organic_50_a3,14697.28,1.28
organic_50_a4,20033.32,1.27
organic_50_b1,16339.84,1.08
organic_50_b2,16729.3,76.57
organic_50_c1s,8827.0,1.25
organic_50_c1c,6001.0,1.25
organic_50_c1m,12241.344000000003,1.25
organic_50_c2s,8717.0,64.03
organic_50_c2c,6174.0,64.03
organic_50_c2m,10238.723999999993,64.03
organic_55_a1,6448.95,0.02
organic_55_a2,6448.95,0.16
organic_55_a3,13205.86,1.28
organic_55_a4,19366.58,1.27
organic_55_b1,15439.24,1.06
organic_55_b2,15336.72,77.01
organic_55_c1s,8006.0,1.18
organic_55_c1c,5465.0,1.18
organic_55_c1m,11557.587999999996,1.18
organic_55_c2s,8022.0,64.03
organic_55_c2c,5661.0,64.03
organic_55_c2m,9409.068999999996,64.03
organic_60_a1,5632.96,0.02
organic_60_a2,5632.96,0.16
organic_60_a3,11839.74,1.27
organic_60_a4,18046.52,1.28
organic_60_b1,14499.79,1.06
organic_60_b2,13900.46,76.76
organic_60_c1s,7889.0,1.24
organic_60_c1c,5527.0,1.24
organic_60_c1m,10844.555999999993,1.24
organic_60_c2s,7078.0,64.03
organic_60_c2c,4517.0,64.03
organic_60_c2m,8150.849000000001,64.03
organic_65_a1,4816.97,0.02
organic_65_a2,4816.97,0.16
organic_65_a3,10193.28,1.27
organic_65_a4,16429.81,1.27
organic_65_b1,12753.43,1.07
organic_65_b2,12296.87,76.38
organic_65_c1s,6030.0,1.25
organic_65_c1c,4510.0,1.25
organic_65_c1m,9523.581000000002,1.25
organic_65_c2s,6239.0,64.01
organic_65_c2c,4110.0,64.01
organic_65_c2m,7185.933999999993,64.01
organic_70_a1,4000.98,0.02
organic_70_a2,4000.98,0.16
organic_70_a3,8688.44,1.28
organic_70_a4,16277.67,1.29
organic_70_b1,10644.21,1.07
organic_70_b2,10626.49,76.07
organic_70_c1s,5171.0,1.25
organic_70_c1c,4006.0,1.25
organic_70_c1m,7929.570999999992,1.25
organic_70_c2s,5321.0,64.01
organic_70_c2c,3648.0,64.01
organic_70_c2m,6391.1630000000005,64.01
organic_75_a1,3083.07,0.02
organic_75_a2,3083.07,0.16
organic_75_a3,6801.34,1.27
organic_75_a4,14470.26,1.27
organic_75_b1,9169.52,1.07
organic_75_b2,8883.64,76.24
organic_75_c1s,4678.0,1.17
organic_75_c1c,3577.0,1.17
organic_75_c1m,6872.852,1.17
organic_75_c2s,4379.0,63.98
organic_75_c2c,3244.0,63.98
organic_75_c2m,5297.971999999998,63.98
organic_80_a1,1705.68,0.02
organic_80_a2,1705.68,0.16
organic_80_a3,4905.83,1.28
organic_80_a4,12783.13,1.28
organic_80_b1,6394.55,1.07
organic_80_b2,6687.6,76.91
organic_80_c1s,4064.0,1.23
organic_80_c1c,3042.0,1.23
organic_80_c1m,5130.8119999999935,1.23
organic_80_c2s,3739.0,63.84
organic_80_c2c,2792.0,63.84
organic_80_c2m,4304.633999999998,63.84
organic_85_a1,733.02,0.02
organic_85_a2,733.02,0.16
organic_85_a3,3547.83,1.28
organic_85_a4,11736.38,1.27
organic_85_b1,4997.89,1.07
organic_85_b2,4733.87,76.46
organic_85_c1s,3538.0,1.26
organic_85_c1c,2628.0,1.26
organic_85_c1m,4197.297999999998,1.26
organic_85_c2s,3172.0,63.91
organic_85_c2c,2400.0,63.91
organic_85_c2m,3380.279,63.91
organic_90_a1,165.09,0.02
organic_90_a2,165.09,0.16
organic_90_a3,2780.81,1.29
organic_90_a4,10627.95,1.27
organic_90_b1,3901.83,1.07
organic_90_b2,3678.66,77.58
organic_90_c1s,3016.0,1.27
organic_90_c1c,2790.0,1.27
organic_90_c1m,3247.115999999999,1.27
organic_90_c2s,2669.0,64.03
organic_90_c2c,2434.0,64.03
organic_90_c2m,2765.1690000000026,64.03
